Uppdraget;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 fått//VB|SUP|AKT//ROOT//2 i//PP//advmod//2 uppdrag//NN|NEU|SIN|IND|NOM//fixed//3 att//IE//mark//6 överväga//VB|INF|AKT//xcomp//2 om//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 är//VB|PRS|AKT//cop//10 lämpligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 att//IE//mark//12 införa//VB|INF|AKT//csubj//10 en//DT|UTR|SIN|IND//det//15 ny//JJ|POS|UTR|SIN|IND|NOM//amod//15 konsekvens//NN|UTR|SIN|IND|NOM//obj//12 av//PP//case//17 brott//NN|NEU|SIN|IND|NOM//nmod//15 enligt//PP//case//19 bidragsbrottslagen//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//22 benämnd//PC|PRF|UTR|SIN|IND|NOM//nmod//22 bidragsspärr//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//2
Uppdraget;Innebörden//NN|UTR|SIN|DEF|NOM//nsubj//30 av//PP//case//28 en//DT|UTR|SIN|IND//det//28 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//28 konsekvens//NN|UTR|SIN|IND|NOM//nmod//24 skulle//VB|PRT|AKT//aux//30 vara//VB|INF|AKT//parataxis//2 att//SN//mark//43 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//43 som//HP|-|-|-//nsubj:pass//34 befunnits//VB|SUP|SFO//acl:relcl//32 skyldig//JJ|POS|UTR|SIN|IND|NOM//xcomp//34 till//PP//case//37 bidragsbrott//NN|NEU|SIN|IND|NOM//obl//35 under//PP//case//40 viss//JJ|POS|UTR|SIN|IND|NOM//amod//40 tid//NN|UTR|SIN|IND|NOM//obl//43 inte//AB//advmod//43 ska//VB|PRS|AKT//aux//43 ha//VB|INF|AKT//ccomp//30 rätt//NN|UTR|SIN|IND|NOM//obj//43 att//IE//mark//46 få//VB|INF|AKT//acl//44 en//DT|UTR|SIN|IND//det//48 förmån//NN|UTR|SIN|IND|NOM//obj//46 från//PP//case//50 välfärdssystemen//NN|NEU|PLU|DEF|NOM//nmod//48 .//MAD//punct//2
Uppdraget;Om//SN//mark//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 skulle//VB|PRT|AKT//aux//3 anse//VB|INF|AKT//advcl//16 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 är//VB|PRS|AKT//cop//7 lämpligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//3 att//IE//mark//9 införa//VB|INF|AKT//csubj//7 en//DT|UTR|SIN|IND//det//13 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//13 ny//JJ|POS|UTR|SIN|IND|NOM//amod//13 konsekvens//NN|UTR|SIN|IND|NOM//obj//9 av//PP//case//15 bidragsbrott//NN|NEU|PLU|IND|NOM//nmod//13 ingår//VB|PRS|AKT//ROOT//16 i//PP//case//18 uppdraget//NN|NEU|SIN|DEF|NOM//obl//16 att//IE//mark//20 föreslå//VB|INF|AKT//xcomp//16 den//DT|UTR|SIN|DEF//det//23 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 regleringen//NN|UTR|SIN|DEF|NOM//obj//20 av//PP//case//25 denna//PN|UTR|SIN|DEF|SUB/OBJ//nmod//23 .//MAD//punct//16
Uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//29 ska//VB|PRS|AKT//aux//29 överväga//VB|INF|AKT//parataxis//16 hur//HA//advmod//31 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//32 bidragsbrottsligheten//NN|UTR|SIN|DEF|NOM//nsubj//34 ska//VB|PRS|AKT//aux//34 vara//VB|INF|AKT//ccomp//29 för//PP//mark//41 att//SN//mark//41 en//DT|UTR|SIN|IND//det//38 bidragsspärr//NN|UTR|SIN|IND|NOM//nsubj:pass//41 ska//VB|PRS|AKT//aux//41 kunna//VB|INF|AKT//aux//41 beslutas//VB|INF|SFO//advcl//34 samt//KN//cc//49 under//PP//case//46 hur//HA//advmod//45 lång//JJ|POS|UTR|SIN|IND|NOM//amod//46 tid//NN|UTR|SIN|IND|NOM//obl//49 bidragsspärren//NN|UTR|SIN|DEF|NOM//nsubj//49 ska//VB|PRS|AKT//aux//49 gälla//VB|INF|AKT//conj//41 .//MAD//punct//16
Uppdraget;En//DT|UTR|SIN|IND//det//1 utgångspunkt//NN|UTR|SIN|IND|NOM//nsubj//5 för//PP//case//3 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//1 har//VB|PRS|AKT//aux//5 varit//VB|SUP|AKT//ROOT//5 att//SN//mark//11 en//DT|UTR|SIN|IND//det//8 bidragsspärr//NN|UTR|SIN|IND|NOM//nsubj//11 inte//AB//advmod//11 ska//VB|PRS|AKT//aux//11 följa//VB|INF|AKT//ccomp//5 av//PL//case//13 bidragsbrott//NN|NEU|PLU|IND|NOM//obl:agent//11 som//HP|-|-|-//nsubj//16 har//VB|PRS|AKT//aux//16 bedömts//VB|SUP|SFO//acl:relcl//13 som//KN//mark//18 ringa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//16 eller//KN//cc//21 mindre//AB|KOM//advmod//21 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//18 .//MAD//punct//5
Uppdraget;En//DT|UTR|SIN|IND//det//25 annan//JJ|POS|UTR|SIN|IND|NOM//amod//25 utgångspunkt//NN|UTR|SIN|IND|NOM//nsubj//27 har//VB|PRS|AKT//aux//27 varit//VB|SUP|AKT//ccomp//5 att//SN//mark//39 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//30 bistånd//NN|NEU|SIN|IND|NOM//nsubj//39 enligt//PP//case//32 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//nmod//30 (//PAD//punct//34 2001:543//RG|NOM//conj//32 )//PAD//punct//30 inte//AB//advmod//39 ska//VB|PRS|AKT//aux//39 kunna//VB|INF|AKT//aux//39 bli//VB|INF|AKT//ccomp//27 föremål//NN|NEU|SIN|IND|NOM//xcomp//39 för//PP//case//43 ett//DT|NEU|SIN|IND//det//43 beslut//NN|NEU|SIN|IND|NOM//nmod//40 om//PP//case//45 bidragsspärr//NN|UTR|SIN|IND|NOM//obl//39 .//MAD//punct//5
Uppdraget;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//51 har//VB|PRS|AKT//aux//51 emellertid//AB//advmod//51 också//AB//advmod//51 haft//VB|SUP|AKT//parataxis//5 i//PP//case//53 uppdrag//NN|NEU|SIN|IND|NOM//obl//51 att//IE//mark//55 överväga//VB|INF|AKT//acl//53 om//SN//mark//61 även//AB//advmod//58 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 förmåner//NN|UTR|PLU|IND|NOM//nsubj:pass//61 bör//VB|PRS|AKT//aux//61 undantas//VB|INF|SFO//ccomp//55 från//PP//case//63 tillämpningsområdet//NN|NEU|SIN|DEF|NOM//obl//61 .//MAD//punct//51
Uppdraget;I//PP//case//66 uppdraget//NN|NEU|SIN|DEF|NOM//obl//67 ingår//VB|PRS|AKT//conj//51 också//AB//advmod//67 att//IE//mark//71 särskilt//AB//advmod//71 överväga//VB|INF|AKT//xcomp//67 om//SN//mark//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 är//VB|PRS|AKT//cop//75 lämpligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//71 att//SN//mark//78 arbetslöshetsförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//78 omfattas//VB|PRS|SFO//csubj//75 av//PP//case//80 regleringen//NN|UTR|SIN|DEF|NOM//obl:agent//78 .//MAD//punct//51
Uppdraget;I//PP//case//1 uppdraget//NN|NEU|SIN|DEF|NOM//obl//2 ingår//VB|PRS|AKT//ROOT//2 vidare//AB|KOM//advmod//2 att//IE//mark//5 bedöma//VB|INF|AKT//advcl//2 om//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 bör//VB|PRS|AKT//aux//10 vara//VB|INF|AKT//cop//10 möjligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//5 att//IE//mark//12 underlåta//VB|INF|AKT//csubj//10 ett//DT|NEU|SIN|IND//det//14 beslut//NN|NEU|SIN|IND|NOM//obj//12 om//PP//case//16 bidragsspärr//NN|UTR|PLU|IND|NOM//obl//12 vid//PP//case//20 särskilt//AB//advmod//19 ömmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 fall//NN|NEU|PLU|IND|NOM//obl//12 .//MAD//punct//2
Uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//25 ska//VB|PRS|AKT//aux//25 särskilt//AB//advmod//25 beakta//VB|INF|AKT//parataxis//2 möjligheten//NN|UTR|SIN|DEF|NOM//obj//25 att//IE//mark//28 ta//VB|INF|AKT//acl//26 hänsyn//NN|UTR|SIN|IND|NOM//obj//28 till//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 konsekvenser//NN|UTR|PLU|IND|NOM//obl//28 en//DT|UTR|SIN|IND//det//34 bidragsspärr//NN|UTR|SIN|IND|NOM//nsubj//36 skulle//VB|PRT|AKT//aux//36 ha//VB|INF|AKT//advcl//25 för//PP//case//38 barn//NN|NEU|PLU|IND|NOM//obl//36 vars//HS|DEF//nmod:poss//40 vårdnadshavare//NN|UTR|PLU|IND|NOM//nsubj//41 dömts//VB|SUP|SFO//acl:relcl//38 för//PP//case//43 bidragsbrott//NN|NEU|SIN|IND|NOM//obl//41 .//MAD//punct//25
