– mindre krångel;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Tävlingsdjursutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
– mindre krångel;Stockholm//PM|NOM//ROOT//0 2007//RG|NOM//nummod//0

Till statsrådet och chefen för Jordbruksdepartementet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 7//RO|NOM//nummod//4 september//NN|UTR|SIN|IND|NOM//obl//1 2006//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//xcomp//1 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 för//PP//mark//13 att//IE//mark//13 se//VB|INF|AKT//advcl//7 över//PL//case//17 den//DT|UTR|SIN|DEF//det//17 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 djurskyddskontrollen//NN|UTR|SIN|DEF|NOM//obl//13 vid//PP//case//19 tävlingar//NN|UTR|PLU|IND|NOM//nmod//17 med//PP//case//21 djur//NN|NEU|PLU|IND|NOM//nmod//19 och//KN//cc//23 överväga//VB|INF|AKT//conj//13 hur//HA//advmod//28 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//28 bör//VB|PRS|AKT//aux//28 vara//VB|INF|AKT//cop//28 uppbyggd//PC|PRF|UTR|SIN|IND|NOM//ccomp//23 .//MAD//punct//1
Till statsrådet och chefen för Jordbruksdepartementet;Den//DT|UTR|SIN|DEF//det//32 11//RG|NOM//nummod//32 december//NN|UTR|SIN|IND|NOM//obl//34 2006//RG|NOM//nummod//32 förordnade//VB|PRT|AKT//parataxis//1 statsrådet//NN|NEU|SIN|DEF|NOM//nmod//36 Eskil//PM|NOM//nsubj//34 Erlandsson//PM|NOM//flat//36 f.d.//JJ|AN//amod//39 generaldirektören//NN|UTR|SIN|DEF|NOM//nmod//40 Bertil//PM|NOM//obj//34 Norbelie//PM|NOM//flat:name//40 som//KN//case//44 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//44 utredare//NN|UTR|SIN|IND|NOM//obl//34 .//MAD//punct//1
Till statsrådet och chefen för Jordbruksdepartementet;Sakkunnig//JJ|POS|UTR|SIN|IND|NOM//nsubj//3 och//KN//cc//2 experter//NN|UTR|PLU|IND|NOM//conj//0 biträder//VB|PRS|AKT//ROOT//3 utredningen//NN|UTR|SIN|DEF|NOM//obj//3 .//MAD//punct//3
Till statsrådet och chefen för Jordbruksdepartementet;Veterinären//NN|UTR|SIN|DEF|NOM//nmod//7 Lars//PM|NOM//appos//3 Audell//PM|NOM//flat:name//7 (//PAD//punct//7 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//appos//7 i//PP//case//13 Stockholms//PM|GEN//nmod:poss//13 län//NN|NEU|SIN|IND|NOM//nmod//10 )//PAD//punct//7 ,//MID//punct//22 överveterinären//NN|UTR|SIN|DEF|NOM//nmod//17 Peter//PM|NOM//compound//22 Forssberg//PM|NOM//flat:name//17 (//PAD//punct//17 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 Travsportens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 Centralförbund//PM|NOM//conj//7 )//PAD//punct//7 ,//MID//punct//26 utbildningschefen//NN|UTR|SIN|DEF|NOM//nmod//26 Helena//PM|NOM//conj//7 Gärtner//PM|NOM//flat:name//26 (//PAD//punct//26 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//30 Galopp//NN|UTR|SIN|IND|NOM//appos//26 )//PAD//punct//26 ,//MID//punct//34 ämnesrådet//NN|NEU|SIN|DEF|NOM//nmod//34 Urban//PM|NOM//conj//7 Johnson//PM|NOM//flat:name//34 (//PAD//punct//37 Jordbruksdepartementet//NN|NEU|SIN|DEF|NOM//appos//34 )//PAD//punct//37 ,//MID//punct//40 veterinären//NN|UTR|SIN|DEF|NOM//nmod//41 Nina//PM|NOM//appos//7 Lundin//PM|NOM//flat:name//41 (//PAD//punct//7 Sveriges//PM|GEN//nmod:poss//45 Veterinärförbund//NN|NEU|SIN|IND|NOM//appos//7 )//PAD//punct//7 ,//MID//punct//48 veterinärinspektören//NN|UTR|SIN|DEF|NOM//obl//88 Elisabeth//PM|NOM//flat//48 Mustonen//PM|NOM//flat//48 (//PAD//punct//50 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 Jordbruksverk//NN|NEU|SIN|IND|NOM//appos//50 )//PAD//punct//50 ,//MID//punct//57 managementkonsulten//NN|UTR|SIN|DEF|NOM//nmod//57 Ionie//PM|NOM//conj//48 Oskarson//PM|NOM//flat:name//57 (//PAD//punct//61 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 Kennelklubben//NN|UTR|SIN|DEF|NOM//appos//57 )//PAD//punct//61 ,//MID//punct//65 docenten//NN|UTR|SIN|DEF|NOM//nmod//65 Ingrid//PM|NOM//conj//48 Redbo//PM|NOM//flat:name//65 (//PAD//punct//65 Djurskyddet//NN|NEU|SIN|DEF|NOM//appos//65 i//PP//case//70 Sverige//PM|NOM//nmod//68 )//PAD//punct//65 ,//MID//punct//48 f.d.//JJ|AN//amod//74 förbundsordföranden//NN|UTR|SIN|DEF|NOM//nmod//75 Sven//PM|NOM//conj//48 Tolling//PM|NOM//flat:name//75 (//PAD//punct//79 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 Ridsportförbundet//NN|NEU|SIN|DEF|NOM//conj//48 )//PAD//punct//79 och//KN//cc//83 veterinärinspektören//NN|UTR|SIN|DEF|NOM//nmod//83 Göran//PM|NOM//conj//48 Åkerström//PM|NOM//flat:name//83 (//PAD//punct//83 Djurskyddsmyndigheten//NN|UTR|SIN|DEF|NOM//appos//83 )//PAD//punct//83 förordnades//VB|PRT|SFO//conj//3 den//DT|UTR|SIN|DEF//det//91 16//RG|NOM//nummod//91 mars//NN|UTR|SIN|IND|NOM//obl//88 2007//RG|NOM//nummod//91 .//MAD//punct//3
Till statsrådet och chefen för Jordbruksdepartementet;Hovrättsassessorn//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 Nina//PM|NOM//flat//0 Nordengren//PM|NOM//flat:name//1 förordnades//VB|PRT|SFO//ROOT//3 som//KN//case//5 sekreterare//NN|UTR|SIN|IND|NOM//obl//3 från//PP//case//9 den//DT|UTR|SIN|DEF//det//9 29//RG|NOM//nummod//9 januari//NN|UTR|SIN|IND|NOM//obl//3 2007//RG|NOM//nummod//9 .//MAD//punct//3
Till statsrådet och chefen för Jordbruksdepartementet;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 antagit//VB|SUP|AKT//ROOT//2 namnet//NN|NEU|SIN|DEF|NOM//nmod//4 Tävlingsdjursutredningen//NN|UTR|SIN|DEF|NOM//obj//2 .//MID//punct//2
Till statsrådet och chefen för Jordbruksdepartementet;Härmed//AB//advmod//7 överlämnar//VB|PRS|AKT//parataxis//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//7 sitt//PS|NEU|SIN|DEF//nmod:poss//10 betänkande//NN|NEU|SIN|IND|NOM//amod//12 Bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 djurskydd//NN|NEU|SIN|IND|NOM//obj//7 –//PAD//punct//15 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 krångel//NN|NEU|SIN|IND|NOM//appos//12  //_SP////15 (//PAD//punct//15 SOU//PM|NOM//nsubj//7 2007:86//RG|NOM//nmod//18 )//PAD//punct//7 .//MAD//punct//7
