– för målinriktat lärande;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 från//PP//case//2 Timplanedelegationen//NN|UTR|SIN|DEF|NOM//nmod//0
– för målinriktat lärande;Stockholm//PM|NOM//ROOT//0 2005//RG|NOM//nummod//0

Till statsrådet Ibrahim Baylan;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 18//RG|NOM//nummod//4 november//NN|UTR|SIN|IND|NOM//obl//6 1999//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 det//DT|NEU|SIN|DEF//det//9 statsråd//NN|NEU|SIN|IND|NOM//obj//6 som//HP|-|-|-//nsubj//11 har//VB|PRS|AKT//acl:relcl//9 till//PP//case//13 uppgift//NN|UTR|SIN|IND|NOM//obl//11 att//IE//mark//15 föredra//VB|INF|AKT//advcl//11 ärenden//NN|NEU|PLU|IND|NOM//obj//15 om//PP//case//18 skolan//NN|UTR|SIN|DEF|NOM//nmod//16 att//IE//mark//20 tillkalla//VB|INF|AKT//xcomp//15 en//DT|UTR|SIN|IND//det//22 delegation//NN|UTR|SIN|IND|NOM//obj//20 med//PP//case//24 uppgift//NN|UTR|SIN|IND|NOM//obl//20 att//IE//mark//26 förbereda//VB|INF|AKT//advcl//20 ,//MID//punct//28 leda//VB|INF|AKT//conj//26 ,//MID//punct//30 stödja//VB|INF|AKT//conj//26 och//KN//cc//32 utvärdera//VB|INF|AKT//conj//26 en//DT|UTR|SIN|IND//det//34 försöksverksamhet//NN|UTR|SIN|IND|NOM//obj//32 med//PP//case//36 utbildning//NN|UTR|SIN|IND|NOM//nmod//34 utan//PP//case//38 timplan//NN|UTR|SIN|IND|NOM//obl//32 i//PP//case//40 grundskolan//NN|UTR|SIN|DEF|NOM//nmod//38 .//MAD//punct//6
Till statsrådet Ibrahim Baylan;Samma//DT|UTR/NEU|SIN/PLU|IND//det//43 dag//NN|UTR|SIN|IND|NOM//obl//44 beslutade//PC|PRF|UTR/NEU|SIN|DEF|NOM//parataxis//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//44 om//PP//case//47 förordningen//NN|UTR|SIN|DEF|NOM//obl//44 (//PAD//punct//49 1999:903//RG|NOM//appos//47 )//PAD//punct//49 om//PP//case//52 försöksverksamhet//NN|UTR|SIN|IND|NOM//nmod//47 med//PP//case//54 utbildning//NN|UTR|SIN|IND|NOM//nmod//52 utan//PP//case//56 timplan//NN|UTR|SIN|IND|NOM//nmod//52 i//PP//case//58 grundskolan//NN|UTR|SIN|DEF|NOM//nmod//56 samt//KN//cc//60 fastställde//VB|PRT|AKT//conj//44 direktiv//NN|NEU|PLU|IND|NOM//obj//60 för//PP//case//63 delegationen//NN|UTR|SIN|DEF|NOM//obl//60 (//PAD//punct//60 dir//NN|AN//appos//60 .//MAD//punct//60
Till statsrådet Ibrahim Baylan;1999:90//RG|NOM//obl//60 )//PAD//punct//67 .//MAD//punct//6
Till statsrådet Ibrahim Baylan;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//71 har//VB|PRS|AKT//aux//77 därefter//AB//advmod//71 den//DT|UTR|SIN|DEF//det//75 17//RG|NOM//nummod//75 mars//NN|UTR|SIN|IND|NOM//obl//77 2005//RG|NOM//nummod//75 beslutat//VB|SUP|AKT//parataxis//6 om//PP//case//80 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//80 giltighet//NN|UTR|SIN|IND|NOM//obl//77 av//PP//case//80 och//KN//cc//83 ändring//NN|UTR|SIN|IND|NOM//conj//80 i//PP//case//85 förordningen//NN|UTR|SIN|DEF|NOM//nmod//83 samt//KN//cc//89 den//DT|UTR|SIN|DEF//det//89 11//RG|NOM//nummod//89 december//NN|UTR|SIN|IND|NOM//conj//77 2003//RG|NOM//nummod//89 respektive//AB//cc//94 den//DT|UTR|SIN|DEF//det//94 14//RG|NOM//nummod//94 april//NN|UTR|SIN|IND|NOM//obl//77 2005//RG|NOM//nummod//94 fastställt//VB|SUP|AKT//amod//97 tilläggsdirektiv//NN|NEU|SIN|IND|NOM//appos//94 för//PP//case//99 delegationen//NN|UTR|SIN|DEF|NOM//nmod//97 (//PAD//punct//94 dir//NN|AN//appos//94 .//MAD//punct//94
Till statsrådet Ibrahim Baylan;2003:173//RG|NOM//appos//94 och//KN//cc//105 2005:38//RG|NOM//conj//103 )//PAD//punct//77 .//MAD//punct//6
Till statsrådet Ibrahim Baylan;Till//PP//mark//2 att//IE//mark//2 leda//VB|INF|AKT//advcl//4 delegationen//NN|UTR|SIN|DEF|NOM//obj//2 utsågs//VB|PRT|SFO//ROOT//4 fr.o.m.//AB|AN//case//8 den//DT|UTR|SIN|DEF//det//8 15//RG|NOM//nummod//8 december//NN|UTR|SIN|IND|NOM//nmod//11 1999//RG|NOM//nummod//10 kanslirådet//NN|NEU|SIN|DEF|NOM//nmod//11 Ingrid//PM|NOM//obl//4 Lindskog//PM|NOM//flat:name//11 (//PAD//punct//11 t.o.m.//AB|AN//advmod//17 den//DT|UTR|SIN|DEF//det//17 30//RG|NOM//nummod//17 oktober//NN|UTR|SIN|IND|NOM//appos//11 2004//RG|NOM//nummod//17 )//PAD//punct//11 och//KN//cc//24 fr.o.m.//AB|AN//case//24 den//DT|UTR|SIN|DEF//det//24 1//RO|NOM//nummod//24 november//NN|UTR|SIN|IND|NOM//conj//11 2004//RG|NOM//nummod//24 kanslirådet//NN|NEU|SIN|DEF|NOM//nmod//27 Eva//PM|NOM//appos//24 Wallberg//PM|NOM//flat:name//27 .//MAD//punct//24
Till statsrådet Ibrahim Baylan;Som//KN//case//32 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 ledamöter//NN|UTR|PLU|IND|NOM//nsubj:pass//33 förordnades//VB|PRT|SFO//acl:relcl//11 fr.o.m.//AB|AN//case//37 den//DT|UTR|SIN|DEF//det//37 15//RG|NOM//nummod//37 december//NN|UTR|SIN|IND|NOM//obl//33 1999//RG|NOM//nummod//40 avdelningschefen//NN|UTR|SIN|DEF|NOM//nmod//40 Ann//PM|NOM//nmod//37 Carlson//PM|NOM//flat//40 Ericsson//PM|NOM//flat//40 (//PAD//punct//47 t.o.m.//AB|AN//advmod//47 den//DT|UTR|SIN|DEF//det//47 19//RG|NOM//nummod//47 februari//NN|UTR|SIN|IND|NOM//appos//40 2001//RG|NOM//nummod//47 )//PAD//punct//37 ,//MID//punct//11 sektionschefen//NN|UTR|SIN|DEF|NOM//amod//56 Louise//PM|NOM//nsubj//51 Fernstedt//PM|NOM//flat//52 ,//MID//punct//51 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 verksamhetschefen//NN|UTR|SIN|DEF|NOM//nmod//57 Lars//PM|NOM//conj//11 Hallenberg//PM|NOM//flat:name//57 (//PAD//punct//11 t.o.m.//AB|AN//advmod//63 den//DT|UTR|SIN|DEF//det//63 25//RG|NOM//nummod//63 mars//NN|UTR|SIN|IND|NOM//appos//11 2001//RG|NOM//nummod//63 )//PAD//punct//11 ,//MID//punct//11 rektorn//NN|UTR|SIN|DEF|NOM//nmod//68 Monica//PM|NOM//conj//11 Lundström//PM|NOM//flat:name//68 ,//MID//punct//68 utbildningsrådet//NN|NEU|SIN|DEF|NOM//nmod//72 Marianne//PM|NOM//conj//11 Svanheim//PM|NOM//flat:name//72 (//PAD//punct//11 t.o.m.//AB|AN//advmod//78 den//DT|UTR|SIN|DEF//det//78 31//RG|NOM//nummod//78 mars//NN|UTR|SIN|IND|NOM//appos//11 2004//RG|NOM//nummod//78 )//PAD//punct//11 ,//MID//punct//11 avdelningschefen//NN|UTR|SIN|DEF|NOM//nmod//83 Marie//PM|NOM//appos//11 Säll//PM|NOM//flat:name//83 (//PAD//punct//83 t.o.m.//AB|AN//advmod//89 den//DT|UTR|SIN|DEF//det//89 17//RG|NOM//nummod//89 december//NN|UTR|SIN|IND|NOM//nmod//83 2000//RG|NOM//nummod//89 )//PAD//punct//11 .//MAD//punct//11
